workoutDate,workoutName,workoutStartTime,workoutEndTime,workoutIntensity,workoutUnit,workoutSoreness,exercise,setnum,reps,weight,rest,tut,rir
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,2,10,42.5,1.5Min,40Sec,3
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,1,15,70,1.5Min,40Sec,3
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,2,12,80,1.5Min,40Sec,3
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,1,15,40,1.5Min,40Sec,3
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,2,15,40,1.5Min,40Sec,3
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,1,15,35,1.5Min,40Sec,3
8/11/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,2,12,40,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,1,12,37.5,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,2,10,40,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,1,12,32.5,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,2,10,35,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,1,12,22.5,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,2,10,25,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,1,15,14,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,2,12,16.5,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,1,12,27.5,1.5Min,40Sec,3
8/13/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,2,10,30,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,1,12,45,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,2,10,47.5,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,1,12,40,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,2,10,42.5,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,1,15,70,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,2,12,80,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,1,15,40,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,2,15,40,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,1,15,35,1.5Min,40Sec,3
8/14/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,2,12,40,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,1,12,38.75,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,2,10,41.25,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,1,12,33.75,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,2,10,36.25,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,1,12,23.75,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,2,10,26.25,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,1,15,14.5,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,2,12,17,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,1,12,28.75,1.5Min,40Sec,3
8/17/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,2,10,31.25,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,1,12,47.5,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,2,10,50,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,1,12,42.5,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,2,10,45,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,1,15,75,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,2,12,85,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,1,15,40,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,2,15,40,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,1,15,37.5,1.5Min,40Sec,3
8/18/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,2,12,42.5,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,1,12,38.75,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,2,10,41.25,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,1,12,33.75,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,2,10,36.25,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,1,12,23.75,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,2,10,26.25,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,1,15,14.5,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,2,12,17,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,1,12,28.75,1.5Min,40Sec,3
8/20/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,2,10,31.25,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,1,12,47.5,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,2,10,50,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,1,12,42.5,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,2,10,45,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,1,15,75,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,2,12,85,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,1,15,40,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,2,15,40,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,1,15,37.5,1.5Min,40Sec,3
8/21/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,2,12,42.5,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,1,12,40,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,2,10,42.5,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,1,12,35,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,2,10,37.5,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,1,12,25,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,2,10,27.5,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,1,15,15,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,2,12,17.5,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,1,12,30,1.5Min,40Sec,3
8/24/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,2,10,32.5,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,1,12,50,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,2,10,52.5,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,1,12,45,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,2,10,47.5,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,1,15,80,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,2,12,90,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,1,15,40,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,2,15,40,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,1,15,40,1.5Min,40Sec,3
8/25/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,2,12,45,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,1,12,40,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_bench_press_flat,2,10,42.5,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,1,12,35,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_row_bent_over_pronated_grip,2,10,37.5,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,1,12,25,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_overhead_press_standing,2,10,27.5,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,1,15,15,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_curl,2,12,17.5,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,1,12,30,1.5Min,40Sec,3
8/27/2026,Upper,06:00:00 AM,07:00:00 AM,7,kgs,,close_grip_bench_press,2,10,32.5,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,1,12,50,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,barbell_back_squat,2,10,52.5,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,1,12,45,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,romanian_deadlift_barbell,2,10,47.5,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,1,15,80,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,leg_press,2,12,90,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,1,15,40,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,standing_calf_raise_machine,2,15,40,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,1,15,40,1.5Min,40Sec,3
8/28/2026,Lower,06:00:00 AM,07:00:00 AM,7,kgs,,glute_bridge_barbell,2,12,45,1.5Min,40Sec,3
